State,Gender,Race,Year,Deaths,Population
Iowa,Female,White,2007,32,1439268
Iowa,Female,White,2007,11,1439268
Iowa,Female,White,2008,50,1443448
Iowa,Female,White,2008,24,1443448
Iowa,Female,White,2008,11,1443448
Iowa,Female,White,2009,50,1446818
Iowa,Female,White,2009,21,1446818
Iowa,Female,White,2009,11,1446818
Iowa,Female,White,2010,61,1449558
Iowa,Female,White,2010,30,1449558
Iowa,Female,White,2010,11,1449558
Iowa,Female,White,2011,65,1453068
Iowa,Female,White,2011,26,1453068
Iowa,Female,White,2011,12,1453068
Iowa,Female,White,2012,75,1454601
Iowa,Female,White,2012,27,1454601
Iowa,Female,White,2013,86,1457397
Iowa,Female,White,2013,25,1457397
Iowa,Female,White,2014,79,1458733
Iowa,Female,White,2014,25,1458733
Iowa,Female,White,2015,88,1461534
Iowa,Female,White,2015,27,1461534
Iowa,Female,White,2016,75,1460102
Iowa,Female,White,2016,26,1460102
Iowa,Female,White,2016,10,1460102
Iowa,Female,White,2017,84,1460456
Iowa,Female,White,2017,31,1460456
Iowa,Female,White,2018,58,1460331
Iowa,Female,White,2018,25,1460331
Iowa,Male,Black or African American,2015,14,68465
Iowa,Male,Black or African American,2016,13,71759
Iowa,Male,Black or African American,2017,21,74818
Iowa,Male,Black or African American,2018,11,77995
Iowa,Male,White,1999,16,1372916
Iowa,Male,White,2000,25,1373829
Iowa,Male,White,2000,10,1373829
Iowa,Male,White,2001,21,1375397
Iowa,Male,White,2001,19,1375397
Iowa,Male,White,2002,31,1375965
Iowa,Male,White,2003,34,1378448
Iowa,Male,White,2003,16,1378448
Iowa,Male,White,2004,32,1382123
Iowa,Male,White,2004,20,1382123
Iowa,Male,White,2005,49,1385968
Iowa,Male,White,2005,13,1385968
Iowa,Male,White,2006,69,1392522
Iowa,Male,White,2006,24,1392522
Iowa,Male,White,2006,14,1392522
Iowa,Male,White,2007,76,1398264
Iowa,Male,White,2007,28,1398264
Iowa,Male,White,2007,13,1398264
Iowa,Male,White,2008,77,1404470
Iowa,Male,White,2008,27,1404470
Iowa,Male,White,2008,14,1404470
Iowa,Male,White,2009,83,1409638
Iowa,Male,White,2009,28,1409638
Iowa,Male,White,2010,101,1414447
Iowa,Male,White,2010,29,1414447
Iowa,Male,White,2010,12,1414447
Iowa,Male,White,2011,94,1419951
Iowa,Male,White,2011,30,1419951
Iowa,Male,White,2011,11,1419951
Iowa,Male,White,2011,10,1419951
Iowa,Male,White,2012,98,1423095
Iowa,Male,White,2012,22,1423095
Iowa,Male,White,2012,13,1423095
Iowa,Male,White,2013,111,1427050
Iowa,Male,White,2013,24,1427050
Iowa,Male,White,2014,111,1430238
Iowa,Male,White,2014,21,1430238
Iowa,Male,White,2015,134,1434036
Iowa,Male,White,2015,27,1434036
Iowa,Male,White,2015,12,1434036
Iowa,Male,White,2016,150,1434749
Iowa,Male,White,2016,16,1434749
Iowa,Male,White,2016,12,1434749
Iowa,Male,White,2016,10,1434749
Iowa,Male,White,2017,149,1435049
Iowa,Male,White,2017,28,1435049
Iowa,Male,White,2018,146,1435676
Iowa,Male,White,2018,28,1435676
Iowa,Male,White,2018,11,1435676
Kansas,Female,Black or African American,2014,10,100748
Kansas,Female,Black or African American,2018,11,100192
Kansas,Female,White,1999,14,1234248
Kansas,Female,White,1999,13,1234248
Kansas,Female,White,2000,15,1234708
Kansas,Female,White,2000,13,1234708
Kansas,Female,White,2001,37,1237363
Kansas,Female,White,2001,20,1237363
Kansas,Female,White,2002,38,1240111
Kansas,Female,White,2002,17,1240111
Kansas,Female,White,2003,36,1243290
Kansas,Female,White,2003,34,1243290
Kansas,Female,White,2004,47,1245793
Kansas,Female,White,2004,26,1245793
Kansas,Female,White,2004,11,1245793
Kansas,Female,White,2005,44,1248977
Kansas,Female,White,2005,26,1248977
Kansas,Female,White,2005,13,1248977
Kansas,Female,White,2006,67,1252316
Kansas,Female,White,2006,24,1252316
Kansas,Female,White,2006,10,1252316
Kansas,Female,White,2006,13,1252316
Kansas,Female,White,2007,61,1260320
Kansas,Female,White,2007,33,1260320
Kansas,Female,White,2007,13,1260320
Kansas,Female,White,2008,75,1266406
Kansas,Female,White,2008,12,1266406
Kansas,Female,White,2008,15,1266406
Kansas,Female,White,2009,93,1275042
Kansas,Female,White,2009,27,1275042
Kansas,Female,White,2009,14,1275042
Kansas,Female,White,2010,62,1281280
Kansas,Female,White,2010,24,1281280
Kansas,Female,White,2010,13,1281280
Kansas,Female,White,2011,83,1285285
Kansas,Female,White,2011,23,1285285
Kansas,Female,White,2011,21,1285285
Kansas,Female,White,2012,85,1287257
Kansas,Female,White,2012,34,1287257
Kansas,Female,White,2012,10,1287257
Kansas,Female,White,2013,101,1286487
Kansas,Female,White,2013,28,1286487
Kansas,Female,White,2013,13,1286487
Kansas,Female,White,2013,10,1286487
Kansas,Female,White,2014,100,1288214
Kansas,Female,White,2014,30,1288214
Kansas,Female,White,2014,13,1288214
Kansas,Female,White,2015,91,1287529
Kansas,Female,White,2015,27,1287529
Kansas,Female,White,2016,84,1288535
Kansas,Female,White,2016,36,1288535
Kansas,Female,White,2017,104,1288359
Kansas,Female,White,2017,31,1288359
Kansas,Female,White,2018,88,1287634
Kansas,Female,White,2018,28,1287634
Kansas,Female,White,2018,14,1287634
Kansas,Male,Black or African American,2005,11,89284
Kansas,Male,Black or African American,2006,11,91620
Kansas,Male,Black or African American,2007,13,93116
Kansas,Male,Black or African American,2010,11,99633
Kansas,Male,Black or African American,2015,11,108315
Kansas,Male,Black or African American,2016,14,106532
Kansas,Male,Black or African American,2017,15,107177
Kansas,Male,Black or African American,2018,12,106964
Kansas,Male,White,1999,38,1200915
Kansas,Male,White,1999,11,1200915
Kansas,Male,White,2000,33,1202615
Kansas,Male,White,2000,23,1202615
Kansas,Male,White,2001,51,1207392
Kansas,Male,White,2001,13,1207392
Kansas,Male,White,2002,65,1210032
Kansas,Male,White,2002,25,1210032
Kansas,Male,White,2002,10,1210032
Kansas,Male,White,2003,71,1211445
Kansas,Male,White,2003,19,1211445
Kansas,Male,White,2003,10,1211445
Kansas,Male,White,2004,89,1215185
Kansas,Male,White,2004,22,1215185
Kansas,Male,White,2004,11,1215185
Kansas,Male,White,2005,95,1218228
Kansas,Male,White,2005,24,1218228
Kansas,Male,White,2005,11,1218228
Kansas,Male,White,2005,27,1218228
Kansas,Male,White,2006,88,1226076
Kansas,Male,White,2006,22,1226076
Kansas,Male,White,2006,16,1226076
Kansas,Male,White,2006,18,1226076
Kansas,Male,White,2007,83,1232339
Kansas,Male,White,2007,29,1232339
Kansas,Male,White,2007,22,1232339
Kansas,Male,White,2007,14,1232339
Kansas,Male,White,2008,76,1241957
Kansas,Male,White,2008,15,1241957
Kansas,Male,White,2008,11,1241957
Kansas,Male,White,2009,123,1250055
Kansas,Male,White,2009,25,1250055
Kansas,Male,White,2010,104,1257664
Kansas,Male,White,2010,17,1257664
Kansas,Male,White,2010,14,1257664
Kansas,Male,White,2011,101,1263963
Kansas,Male,White,2011,20,1263963
Kansas,Male,White,2011,13,1263963
Kansas,Male,White,2011,18,1263963
Kansas,Male,White,2012,137,1270236
Kansas,Male,White,2012,24,1270236
Kansas,Male,White,2012,15,1270236
Kansas,Male,White,2013,136,1273714
Kansas,Male,White,2013,20,1273714
Kansas,Male,White,2013,11,1273714
Kansas,Male,White,2014,131,1275019
Kansas,Male,White,2014,23,1275019
Kansas,Male,White,2014,10,1275019
Kansas,Male,White,2014,12,1275019
Kansas,Male,White,2015,142,1277429
Kansas,Male,White,2015,24,1277429
Kansas,Male,White,2015,14,1277429
Kansas,Male,White,2016,126,1272898
Kansas,Male,White,2016,22,1272898
Kansas,Male,White,2016,13,1272898
Kansas,Male,White,2017,127,1274243
Kansas,Male,White,2017,22,1274243
Kansas,Male,White,2017,12,1274243
Kansas,Male,White,2018,150,1271727
Kansas,Male,White,2018,24,1271727
Kansas,Male,White,2018,15,1271727
Kentucky,Female,Black or African American,2006,13,172496
Kentucky,Female,Black or African American,2013,14,193150
Kentucky,Female,Black or African American,2014,11,195277
Kentucky,Female,Black or African American,2015,17,197063
Kentucky,Female,Black or African American,2016,30,197961
Kentucky,Female,Black or African American,2017,29,201416
Kentucky,Female,Black or African American,2018,23,203426
Kentucky,Female,White,1999,44,1880797
Kentucky,Female,White,1999,17,1880797
Kentucky,Female,White,2000,56,1886416
Kentucky,Female,White,2000,21,1886416
Kentucky,Female,White,2001,90,1892815
Kentucky,Female,White,2001,30,1892815
Kentucky,Female,White,2001,10,1892815
Kentucky,Female,White,2002,112,1899528
Kentucky,Female,White,2002,27,1899528
Kentucky,Female,White,2002,10,1899528
Kentucky,Female,White,2003,181,1911217
Kentucky,Female,White,2003,30,1911217
Kentucky,Female,White,2003,11,1911217
Kentucky,Female,White,2004,158,1917417
Kentucky,Female,White,2004,26,1917417
Kentucky,Female,White,2004,12,1917417
Kentucky,Female,White,2005,169,1930529
Kentucky,Female,White,2005,27,1930529
Kentucky,Female,White,2005,15,1930529
Kentucky,Female,White,2006,204,1945648
Kentucky,Female,White,2006,40,1945648
Kentucky,Female,White,2006,17,1945648
Kentucky,Female,White,2006,10,1945648
Kentucky,Female,White,2007,183,1956423
Kentucky,Female,White,2007,31,1956423
Kentucky,Female,White,2007,27,1956423
Kentucky,Female,White,2008,232,1971188
Kentucky,Female,White,2008,39,1971188
Kentucky,Female,White,2008,33,1971188
Kentucky,Female,White,2009,217,1976761
Kentucky,Female,White,2009,32,1976761
Kentucky,Female,White,2009,34,1976761
Kentucky,Female,White,2010,314,1984510
Kentucky,Female,White,2010,30,1984510
Kentucky,Female,White,2010,32,1984510
Kentucky,Female,White,2010,14,1984510
Kentucky,Female,White,2011,364,1994139
Kentucky,Female,White,2011,21,1994139
Kentucky,Female,White,2011,24,1994139
Kentucky,Female,White,2011,10,1994139
Kentucky,Female,White,2012,356,1993491
Kentucky,Female,White,2012,37,1993491
Kentucky,Female,White,2012,25,1993491
Kentucky,Female,White,2012,24,1993491
Kentucky,Female,White,2013,303,1997726
Kentucky,Female,White,2013,27,1997726
Kentucky,Female,White,2013,35,1997726
Kentucky,Female,White,2013,18,1997726
Kentucky,Female,White,2014,356,2002338
Kentucky,Female,White,2014,27,2002338
Kentucky,Female,White,2014,18,2002338
Kentucky,Female,White,2014,23,2002338
Kentucky,Female,White,2015,412,2004536
Kentucky,Female,White,2015,33,2004536
Kentucky,Female,White,2015,35,2004536
Kentucky,Female,White,2015,33,2004536
Kentucky,Female,White,2016,447,2006909
Kentucky,Female,White,2016,31,2006909
Kentucky,Female,White,2016,29,2006909
Kentucky,Female,White,2016,42,2006909
Kentucky,Female,White,2017,521,2010900
Kentucky,Female,White,2017,29,2010900
Kentucky,Female,White,2017,20,2010900
Kentucky,Female,White,2017,37,2010900
Kentucky,Female,White,2018,436,2014135
Kentucky,Female,White,2018,19,2014135
Kentucky,Female,White,2018,10,2014135
Kentucky,Female,White,2018,39,2014135
Kentucky,Male,Black or African American,2001,11,153774
Kentucky,Male,Black or African American,2004,11,161629
Kentucky,Male,Black or African American,2006,18,167240
Kentucky,Male,Black or African American,2007,12,171611
Kentucky,Male,Black or African American,2008,10,173574
Kentucky,Male,Black or African American,2010,17,180502
Kentucky,Male,Black or African American,2011,16,184242
Kentucky,Male,Black or African American,2012,25,187632
Kentucky,Male,Black or African American,2013,22,189964
Kentucky,Male,Black or African American,2014,24,193560
Kentucky,Male,Black or African American,2015,30,195763
Kentucky,Male,Black or African American,2016,49,197122
Kentucky,Male,Black or African American,2017,62,199918
Kentucky,Male,Black or African American,2018,53,202059
Kentucky,Male,White,1999,92,1796038
Kentucky,Male,White,1999,12,1796038
Kentucky,Male,White,1999,10,1796038
Kentucky,Male,White,1999,13,1796038
Kentucky,Male,White,2000,128,1803725
Kentucky,Male,White,2000,15,1803725
Kentucky,Male,White,2001,170,1814544
Kentucky,Male,White,2001,18,1814544
Kentucky,Male,White,2001,11,1814544
Kentucky,Male,White,2001,16,1814544
Kentucky,Male,White,2002,226,1822631
Kentucky,Male,White,2002,31,1822631
Kentucky,Male,White,2002,16,1822631
Kentucky,Male,White,2003,286,1832126
Kentucky,Male,White,2003,15,1832126
Kentucky,Male,White,2003,22,1832126
Kentucky,Male,White,2003,16,1832126
Kentucky,Male,White,2004,273,1845594
Kentucky,Male,White,2004,18,1845594
Kentucky,Male,White,2004,18,1845594
Kentucky,Male,White,2004,22,1845594
Kentucky,Male,White,2005,354,1860223
Kentucky,Male,White,2005,21,1860223
Kentucky,Male,White,2005,27,1860223
Kentucky,Male,White,2005,13,1860223
Kentucky,Male,White,2006,370,1873675
Kentucky,Male,White,2006,24,1873675
Kentucky,Male,White,2006,37,1873675
Kentucky,Male,White,2006,23,1873675
Kentucky,Male,White,2007,371,1890200
Kentucky,Male,White,2007,36,1890200
Kentucky,Male,White,2007,36,1890200
Kentucky,Male,White,2008,387,1901122
Kentucky,Male,White,2008,22,1901122
Kentucky,Male,White,2008,33,1901122
Kentucky,Male,White,2009,399,1912737
Kentucky,Male,White,2009,24,1912737
Kentucky,Male,White,2009,42,1912737
Kentucky,Male,White,2010,541,1920378
Kentucky,Male,White,2010,25,1920378
Kentucky,Male,White,2010,32,1920378
Kentucky,Male,White,2010,13,1920378
Kentucky,Male,White,2011,550,1930026
Kentucky,Male,White,2011,32,1930026
Kentucky,Male,White,2011,36,1930026
Kentucky,Male,White,2011,28,1930026
Kentucky,Male,White,2012,558,1932950
Kentucky,Male,White,2012,31,1932950
Kentucky,Male,White,2012,37,1932950
Kentucky,Male,White,2012,24,1932950
Kentucky,Male,White,2013,539,1935173
Kentucky,Male,White,2013,33,1935173
Kentucky,Male,White,2013,38,1935173
Kentucky,Male,White,2014,585,1939358
Kentucky,Male,White,2014,24,1939358
Kentucky,Male,White,2014,26,1939358
Kentucky,Male,White,2014,23,1939358
Kentucky,Male,White,2015,682,1941180
Kentucky,Male,White,2015,17,1941180
Kentucky,Male,White,2015,42,1941180
Kentucky,Male,White,2015,25,1941180
Kentucky,Male,White,2016,775,1945755
Kentucky,Male,White,2016,27,1945755
Kentucky,Male,White,2016,26,1945755
Kentucky,Male,White,2016,57,1945755
Kentucky,Male,White,2017,842,1948868
Kentucky,Male,White,2017,27,1948868
Kentucky,Male,White,2017,27,1948868
Kentucky,Male,White,2017,50,1948868
Kentucky,Male,White,2018,733,1952029
Kentucky,Male,White,2018,15,1952029
Kentucky,Male,White,2018,15,1952029
Kentucky,Male,White,2018,46,1952029
Louisiana,Female,Black or African American,2002,11,784149
Louisiana,Female,Black or African American,2002,12,784149
Louisiana,Female,Black or African American,2003,14,789385
Louisiana,Female,Black or African American,2003,11,789385
Louisiana,Female,Black or African American,2004,10,795452
Louisiana,Female,Black or African American,2004,15,795452
Louisiana,Female,Black or African American,2005,19,800628
Louisiana,Female,Black or African American,2006,21,717890
Louisiana,Female,Black or African American,2007,32,739844
Louisiana,Female,Black or African American,2008,32,757547
Louisiana,Female,Black or African American,2009,15,769918
Louisiana,Female,Black or African American,2010,21,778104
Louisiana,Female,Black or African American,2011,17,788954
Louisiana,Female,Black or African American,2012,27,794148
Louisiana,Female,Black or African American,2013,28,799456
Louisiana,Female,Black or African American,2014,36,805910
Louisiana,Female,Black or African American,2015,39,810453
Louisiana,Female,Black or African American,2016,56,814737
Louisiana,Female,Black or African American,2017,48,817673
Louisiana,Female,Black or African American,2018,54,817688
Louisiana,Female,White,1999,26,1487157
Louisiana,Female,White,1999,20,1487157
Louisiana,Female,White,1999,13,1487157
Louisiana,Female,White,2000,52,1485054
Louisiana,Female,White,2000,18,1485054
Louisiana,Female,White,2000,10,1485054
Louisiana,Female,White,2000,17,1485054
Louisiana,Female,White,2001,50,1482470
Louisiana,Female,White,2001,11,1482470
Louisiana,Female,White,2001,12,1482470
Louisiana,Female,White,2001,11,1482470
Louisiana,Female,White,2002,72,1484245
Louisiana,Female,White,2002,16,1484245
Louisiana,Female,White,2002,13,1484245
Louisiana,Female,White,2002,21,1484245
Louisiana,Female,White,2003,100,1488962
Louisiana,Female,White,2003,23,1488962
Louisiana,Female,White,2003,39,1488962
Louisiana,Female,White,2003,19,1488962
Louisiana,Female,White,2004,128,1492737
Louisiana,Female,White,2004,19,1492737
Louisiana,Female,White,2004,27,1492737
Louisiana,Female,White,2004,12,1492737
Louisiana,Female,White,2005,123,1496591
Louisiana,Female,White,2005,22,1496591
Louisiana,Female,White,2005,35,1496591
Louisiana,Female,White,2005,16,1496591
Louisiana,Female,White,2006,149,1436492
Louisiana,Female,White,2006,23,1436492
Louisiana,Female,White,2006,25,1436492
Louisiana,Female,White,2006,22,1436492
Louisiana,Female,White,2007,175,1447623
Louisiana,Female,White,2007,21,1447623
Louisiana,Female,White,2007,42,1447623
Louisiana,Female,White,2007,18,1447623
Louisiana,Female,White,2008,161,1458073
Louisiana,Female,White,2008,20,1458073
Louisiana,Female,White,2008,31,1458073
Louisiana,Female,White,2008,12,1458073
Louisiana,Female,White,2009,152,1469123
Louisiana,Female,White,2009,18,1469123
Louisiana,Female,White,2009,28,1469123
Louisiana,Female,White,2010,162,1478162
Louisiana,Female,White,2010,16,1478162
Louisiana,Female,White,2010,33,1478162
Louisiana,Female,White,2011,180,1487505
Louisiana,Female,White,2011,28,1487505
Louisiana,Female,White,2011,15,1487505
Louisiana,Female,White,2012,153,1493739
Louisiana,Female,White,2012,21,1493739
Louisiana,Female,White,2012,22,1493739
Louisiana,Female,White,2013,225,1497947
Louisiana,Female,White,2013,18,1497947
Louisiana,Female,White,2013,30,1497947
