Year,Gender,Race,Deaths,State,Population,Crude Rate,Dispensed Prescription
2014,Male,White,132,Texas,26956958,4.5,196
2014,Male,White,38,Texas,26956958,4.5,196
2014,Male,White,38,Texas,26956958,4.5,196
2014,Male,White,61,Texas,26956958,4.5,196
2014,Male,White,61,Texas,26956958,4.5,196
1999,Female,White,15,Utah,2203482,6.6,116
1999,Female,White,15,Utah,2203482,6.6,116
1999,Female,White,34,Utah,2203482,6.6,116
1999,Female,White,34,Utah,2203482,6.6,116
2000,Female,White,26,Utah,2233169,7.1,126
2000,Female,White,26,Utah,2233169,7.1,126
2000,Female,White,32,Utah,2233169,7.1,126
2000,Female,White,32,Utah,2233169,7.1,126
2001,Female,White,13,Utah,2283715,7.3,138
2001,Female,White,13,Utah,2283715,7.3,138
2001,Female,White,20,Utah,2283715,7.3,138
2001,Female,White,20,Utah,2283715,7.3,138
2001,Female,White,47,Utah,2283715,7.3,138
2001,Female,White,47,Utah,2283715,7.3,138
2002,Female,White,23,Utah,2324815,9.2,142
2002,Female,White,23,Utah,2324815,9.2,142
2002,Female,White,39,Utah,2324815,9.2,142
2002,Female,White,39,Utah,2324815,9.2,142
2002,Female,White,55,Utah,2324815,9.2,142
2002,Female,White,55,Utah,2324815,9.2,142
2003,Female,White,22,Utah,2360137,11.5,149
2003,Female,White,22,Utah,2360137,11.5,149
2003,Female,White,22,Utah,2360137,11.5,149
2003,Female,White,22,Utah,2360137,11.5,149
2003,Female,White,98,Utah,2360137,11.5,149
2003,Female,White,98,Utah,2360137,11.5,149
2004,Female,White,14,Utah,2401580,11.5,155
2004,Female,White,14,Utah,2401580,11.5,155
2004,Female,White,23,Utah,2401580,11.5,155
2004,Female,White,23,Utah,2401580,11.5,155
2004,Female,White,80,Utah,2401580,11.5,155
2004,Female,White,80,Utah,2401580,11.5,155
2004,Female,White,15,Utah,2401580,11.5,155
2004,Female,White,15,Utah,2401580,11.5,155
2005,Female,White,32,Utah,2457719,14,163
2005,Female,White,32,Utah,2457719,14,163
2005,Female,White,26,Utah,2457719,14,163
2005,Female,White,26,Utah,2457719,14,163
2005,Female,White,130,Utah,2457719,14,163
2005,Female,White,130,Utah,2457719,14,163
2006,Female,White,26,Utah,2525507,13.6,174
2006,Female,White,26,Utah,2525507,13.6,174
2006,Female,White,30,Utah,2525507,13.6,174
2006,Female,White,30,Utah,2525507,13.6,174
2006,Female,White,118,Utah,2525507,13.6,174
2006,Female,White,118,Utah,2525507,13.6,174
2006,Female,White,10,Utah,2525507,13.6,174
2006,Female,White,10,Utah,2525507,13.6,174
2007,Female,White,52,Utah,2597746,14.7,184
2007,Female,White,52,Utah,2597746,14.7,184
2007,Female,White,25,Utah,2597746,14.7,184
2007,Female,White,25,Utah,2597746,14.7,184
2007,Female,White,131,Utah,2597746,14.7,184
2007,Female,White,131,Utah,2597746,14.7,184
2007,Female,White,13,Utah,2597746,14.7,184
2007,Female,White,13,Utah,2597746,14.7,184
2008,Female,White,61,Utah,2663029,13.9,196
2008,Female,White,61,Utah,2663029,13.9,196
2008,Female,White,30,Utah,2663029,13.9,196
2008,Female,White,30,Utah,2663029,13.9,196
2008,Female,White,95,Utah,2663029,13.9,196
2008,Female,White,95,Utah,2663029,13.9,196
2009,Female,White,74,Utah,2723421,14.4,202
2009,Female,White,74,Utah,2723421,14.4,202
2009,Female,White,35,Utah,2723421,14.4,202
2009,Female,White,35,Utah,2723421,14.4,202
2009,Female,White,86,Utah,2723421,14.4,202
2009,Female,White,86,Utah,2723421,14.4,202
2010,Female,White,82,Utah,2763885,12.8,210
2010,Female,White,82,Utah,2763885,12.8,210
2010,Female,White,30,Utah,2763885,12.8,210
2010,Female,White,30,Utah,2763885,12.8,210
2010,Female,White,59,Utah,2763885,12.8,210
2010,Female,White,59,Utah,2763885,12.8,210
2011,Female,White,119,Utah,2817222,14,219
2011,Female,White,119,Utah,2817222,14,219
2011,Female,White,37,Utah,2817222,14,219
2011,Female,White,37,Utah,2817222,14,219
2011,Female,White,69,Utah,2817222,14,219
2011,Female,White,69,Utah,2817222,14,219
2012,Female,White,117,Utah,2855287,15.3,217
2012,Female,White,117,Utah,2855287,15.3,217
2012,Female,White,56,Utah,2855287,15.3,217
2012,Female,White,56,Utah,2855287,15.3,217
2012,Female,White,67,Utah,2855287,15.3,217
2012,Female,White,67,Utah,2855287,15.3,217
2013,Female,White,135,Utah,2900872,15.3,207
2013,Female,White,135,Utah,2900872,15.3,207
2013,Female,White,40,Utah,2900872,15.3,207
2013,Female,White,40,Utah,2900872,15.3,207
2013,Female,White,62,Utah,2900872,15.3,207
2013,Female,White,62,Utah,2900872,15.3,207
2014,Female,White,146,Utah,2942902,16,196
2014,Female,White,146,Utah,2942902,16,196
2014,Female,White,54,Utah,2942902,16,196
2014,Female,White,54,Utah,2942902,16,196
2014,Female,White,46,Utah,2942902,16,196
2014,Female,White,46,Utah,2942902,16,196
1999,Male,White,14,Utah,2203482,6.6,116
1999,Male,White,14,Utah,2203482,6.6,116
1999,Male,White,17,Utah,2203482,6.6,116
1999,Male,White,17,Utah,2203482,6.6,116
1999,Male,White,105,Utah,2203482,6.6,116
1999,Male,White,105,Utah,2203482,6.6,116
2000,Male,White,19,Utah,2233169,7.1,126
2000,Male,White,19,Utah,2233169,7.1,126
2000,Male,White,11,Utah,2233169,7.1,126
2000,Male,White,11,Utah,2233169,7.1,126
2000,Male,White,105,Utah,2233169,7.1,126
2000,Male,White,105,Utah,2233169,7.1,126
2000,Male,White,11,Utah,2233169,7.1,126
2000,Male,White,11,Utah,2233169,7.1,126
2001,Male,White,24,Utah,2283715,7.3,138
2001,Male,White,24,Utah,2283715,7.3,138
2001,Male,White,17,Utah,2283715,7.3,138
2001,Male,White,17,Utah,2283715,7.3,138
2001,Male,White,82,Utah,2283715,7.3,138
2001,Male,White,82,Utah,2283715,7.3,138
2002,Male,White,45,Utah,2324815,9.2,142
2002,Male,White,45,Utah,2324815,9.2,142
2002,Male,White,22,Utah,2324815,9.2,142
2002,Male,White,22,Utah,2324815,9.2,142
2002,Male,White,98,Utah,2324815,9.2,142
2002,Male,White,98,Utah,2324815,9.2,142
2002,Male,White,11,Utah,2324815,9.2,142
2002,Male,White,11,Utah,2324815,9.2,142
2003,Male,White,31,Utah,2360137,11.5,149
2003,Male,White,31,Utah,2360137,11.5,149
2003,Male,White,22,Utah,2360137,11.5,149
2003,Male,White,22,Utah,2360137,11.5,149
2003,Male,White,141,Utah,2360137,11.5,149
2003,Male,White,141,Utah,2360137,11.5,149
2004,Male,White,53,Utah,2401580,11.5,155
2004,Male,White,53,Utah,2401580,11.5,155
2004,Male,White,31,Utah,2401580,11.5,155
2004,Male,White,31,Utah,2401580,11.5,155
2004,Male,White,150,Utah,2401580,11.5,155
2004,Male,White,150,Utah,2401580,11.5,155
2004,Male,White,35,Utah,2401580,11.5,155
2004,Male,White,35,Utah,2401580,11.5,155
2005,Male,White,56,Utah,2457719,14,163
2005,Male,White,56,Utah,2457719,14,163
2005,Male,White,16,Utah,2457719,14,163
2005,Male,White,16,Utah,2457719,14,163
2005,Male,White,162,Utah,2457719,14,163
2005,Male,White,162,Utah,2457719,14,163
2005,Male,White,33,Utah,2457719,14,163
2005,Male,White,33,Utah,2457719,14,163
2006,Male,White,48,Utah,2525507,13.6,174
2006,Male,White,48,Utah,2525507,13.6,174
2006,Male,White,27,Utah,2525507,13.6,174
2006,Male,White,27,Utah,2525507,13.6,174
2006,Male,White,183,Utah,2525507,13.6,174
2006,Male,White,183,Utah,2525507,13.6,174
2006,Male,White,26,Utah,2525507,13.6,174
2006,Male,White,26,Utah,2525507,13.6,174
2007,Male,White,86,Utah,2597746,14.7,184
2007,Male,White,86,Utah,2597746,14.7,184
2007,Male,White,29,Utah,2597746,14.7,184
2007,Male,White,29,Utah,2597746,14.7,184
2007,Male,White,177,Utah,2597746,14.7,184
2007,Male,White,177,Utah,2597746,14.7,184
2007,Male,White,21,Utah,2597746,14.7,184
2007,Male,White,21,Utah,2597746,14.7,184
2008,Male,White,123,Utah,2663029,13.9,196
2008,Male,White,123,Utah,2663029,13.9,196
2008,Male,White,35,Utah,2663029,13.9,196
2008,Male,White,35,Utah,2663029,13.9,196
2008,Male,White,118,Utah,2663029,13.9,196
2008,Male,White,118,Utah,2663029,13.9,196
2008,Male,White,12,Utah,2663029,13.9,196
2008,Male,White,12,Utah,2663029,13.9,196
2009,Male,White,130,Utah,2723421,14.4,202
2009,Male,White,130,Utah,2723421,14.4,202
2009,Male,White,40,Utah,2723421,14.4,202
2009,Male,White,40,Utah,2723421,14.4,202
2009,Male,White,104,Utah,2723421,14.4,202
2009,Male,White,104,Utah,2723421,14.4,202
2009,Male,White,20,Utah,2723421,14.4,202
2009,Male,White,20,Utah,2723421,14.4,202
2010,Male,White,151,Utah,2763885,12.8,210
2010,Male,White,151,Utah,2763885,12.8,210
2010,Male,White,31,Utah,2763885,12.8,210
2010,Male,White,31,Utah,2763885,12.8,210
2010,Male,White,66,Utah,2763885,12.8,210
2010,Male,White,66,Utah,2763885,12.8,210
2010,Male,White,11,Utah,2763885,12.8,210
2010,Male,White,11,Utah,2763885,12.8,210
2011,Male,White,159,Utah,2817222,14,219
2011,Male,White,159,Utah,2817222,14,219
2011,Male,White,33,Utah,2817222,14,219
2011,Male,White,33,Utah,2817222,14,219
2011,Male,White,74,Utah,2817222,14,219
2011,Male,White,74,Utah,2817222,14,219
2012,Male,White,210,Utah,2855287,15.3,217
2012,Male,White,210,Utah,2855287,15.3,217
2012,Male,White,48,Utah,2855287,15.3,217
2012,Male,White,48,Utah,2855287,15.3,217
2012,Male,White,87,Utah,2855287,15.3,217
2012,Male,White,87,Utah,2855287,15.3,217
2013,Male,White,221,Utah,2900872,15.3,207
2013,Male,White,221,Utah,2900872,15.3,207
2013,Male,White,43,Utah,2900872,15.3,207
2013,Male,White,43,Utah,2900872,15.3,207
2013,Male,White,76,Utah,2900872,15.3,207
2013,Male,White,76,Utah,2900872,15.3,207
2013,Male,White,11,Utah,2900872,15.3,207
2013,Male,White,11,Utah,2900872,15.3,207
2014,Male,White,241,Utah,2942902,16,196
2014,Male,White,241,Utah,2942902,16,196
2014,Male,White,35,Utah,2942902,16,196
2014,Male,White,35,Utah,2942902,16,196
2014,Male,White,48,Utah,2942902,16,196
2014,Male,White,48,Utah,2942902,16,196
2001,Female,White,11,Vermont,612223,6.4,138
2001,Female,White,11,Vermont,612223,6.4,138
2003,Female,White,13,Vermont,617858,8.1,149
2003,Female,White,13,Vermont,617858,8.1,149
2005,Female,White,10,Vermont,621215,7.4,163
2005,Female,White,10,Vermont,621215,7.4,163
2006,Female,White,14,Vermont,622892,9.5,174
2006,Female,White,14,Vermont,622892,9.5,174
2006,Female,White,10,Vermont,622892,9.5,174
2006,Female,White,10,Vermont,622892,9.5,174
2007,Female,White,17,Vermont,623481,8.7,184
2007,Female,White,17,Vermont,623481,8.7,184
2007,Female,White,12,Vermont,623481,8.7,184
2007,Female,White,12,Vermont,623481,8.7,184
2008,Female,White,16,Vermont,624151,9.5,196
2008,Female,White,16,Vermont,624151,9.5,196
2010,Female,White,13,Vermont,625741,7.2,210
2010,Female,White,13,Vermont,625741,7.2,210
2011,Female,White,30,Vermont,626431,9.6,219
2011,Female,White,30,Vermont,626431,9.6,219
2012,Female,White,16,Vermont,626011,9.1,217
2012,Female,White,16,Vermont,626011,9.1,217
2013,Female,White,19,Vermont,626630,12,207
2013,Female,White,19,Vermont,626630,12,207
2014,Female,White,18,Vermont,626562,11.5,196
2014,Female,White,18,Vermont,626562,11.5,196
2000,Male,White,17,Vermont,608827,3.9,126
2000,Male,White,17,Vermont,608827,3.9,126
2001,Male,White,18,Vermont,612223,6.4,138
2001,Male,White,18,Vermont,612223,6.4,138
2002,Male,White,22,Vermont,615442,6.7,142
2002,Male,White,22,Vermont,615442,6.7,142
2003,Male,White,36,Vermont,617858,8.1,149
2003,Male,White,36,Vermont,617858,8.1,149
2004,Male,White,29,Vermont,619920,6.6,155
2004,Male,White,29,Vermont,619920,6.6,155
2005,Male,White,23,Vermont,621215,7.4,163
2005,Male,White,23,Vermont,621215,7.4,163
2006,Male,White,42,Vermont,622892,9.5,174
2006,Male,White,42,Vermont,622892,9.5,174
2007,Male,White,26,Vermont,623481,8.7,184
2007,Male,White,26,Vermont,623481,8.7,184
2008,Male,White,41,Vermont,624151,9.5,196
2008,Male,White,41,Vermont,624151,9.5,196
2009,Male,White,28,Vermont,624817,7.4,202
2009,Male,White,28,Vermont,624817,7.4,202
2010,Male,White,21,Vermont,625741,7.2,210
2010,Male,White,21,Vermont,625741,7.2,210
2010,Male,White,11,Vermont,625741,7.2,210
2010,Male,White,11,Vermont,625741,7.2,210
2011,Male,White,29,Vermont,626431,9.6,219
2011,Male,White,29,Vermont,626431,9.6,219
2012,Male,White,32,Vermont,626011,9.1,217
2012,Male,White,32,Vermont,626011,9.1,217
2012,Male,White,11,Vermont,626011,9.1,217
2012,Male,White,11,Vermont,626011,9.1,217
2013,Male,White,40,Vermont,626630,12,207
2013,Male,White,40,Vermont,626630,12,207
2014,Male,White,38,Vermont,626562,11.5,196
2014,Male,White,38,Vermont,626562,11.5,196
1999,Female,Black or African American,15,Virginia,7000174,3,116
1999,Female,Black or African American,15,Virginia,7000174,3,116
2000,Female,Black or African American,14,Virginia,7078515,3.7,126
2000,Female,Black or African American,14,Virginia,7078515,3.7,126
2001,Female,Black or African American,12,Virginia,7198362,4.5,138
2001,Female,Black or African American,12,Virginia,7198362,4.5,138
2002,Female,Black or African American,21,Virginia,7286873,5,142
2002,Female,Black or African American,21,Virginia,7286873,5,142
2003,Female,Black or African American,20,Virginia,7366977,5.1,149
2003,Female,Black or African American,20,Virginia,7366977,5.1,149
2004,Female,Black or African American,15,Virginia,7475575,5.3,155
2004,Female,Black or African American,15,Virginia,7475575,5.3,155
2005,Female,Black or African American,23,Virginia,7577105,5.1,163
2005,Female,Black or African American,23,Virginia,7577105,5.1,163
2006,Female,Black or African American,30,Virginia,7673725,5.6,174
2006,Female,Black or African American,30,Virginia,7673725,5.6,174
2007,Female,Black or African American,31,Virginia,7751000,6.7,184
2007,Female,Black or African American,31,Virginia,7751000,6.7,184
2008,Female,Black or African American,25,Virginia,7833496,6.4,196
2008,Female,Black or African American,25,Virginia,7833496,6.4,196
2009,Female,Black or African American,25,Virginia,7925937,6.2,202
2009,Female,Black or African American,25,Virginia,7925937,6.2,202
2010,Female,Black or African American,29,Virginia,8001024,5,210
2010,Female,Black or African American,29,Virginia,8001024,5,210
2011,Female,Black or African American,21,Virginia,8096604,7.2,219
2011,Female,Black or African American,21,Virginia,8096604,7.2,219
2012,Female,Black or African American,26,Virginia,8185867,6.7,217
2012,Female,Black or African American,26,Virginia,8185867,6.7,217
2013,Female,Black or African American,35,Virginia,8260405,7.9,207
2013,Female,Black or African American,35,Virginia,8260405,7.9,207
2014,Female,Black or African American,39,Virginia,8326289,9.3,196
2014,Female,Black or African American,39,Virginia,8326289,9.3,196
1999,Female,White,45,Virginia,7000174,3,116
1999,Female,White,45,Virginia,7000174,3,116
1999,Female,White,58,Virginia,7000174,3,116
1999,Female,White,58,Virginia,7000174,3,116
2000,Female,White,62,Virginia,7078515,3.7,126
2000,Female,White,62,Virginia,7078515,3.7,126
2000,Female,White,61,Virginia,7078515,3.7,126
2000,Female,White,61,Virginia,7078515,3.7,126
2001,Female,White,76,Virginia,7198362,4.5,138
2001,Female,White,76,Virginia,7198362,4.5,138
2001,Female,White,60,Virginia,7198362,4.5,138
2001,Female,White,60,Virginia,7198362,4.5,138
2002,Female,White,96,Virginia,7286873,5,142
2002,Female,White,96,Virginia,7286873,5,142
2002,Female,White,41,Virginia,7286873,5,142
2002,Female,White,41,Virginia,7286873,5,142
2003,Female,White,119,Virginia,7366977,5.1,149
2003,Female,White,119,Virginia,7366977,5.1,149
2003,Female,White,58,Virginia,7366977,5.1,149
2003,Female,White,58,Virginia,7366977,5.1,149
2004,Female,White,120,Virginia,7475575,5.3,155
2004,Female,White,120,Virginia,7475575,5.3,155
2004,Female,White,46,Virginia,7475575,5.3,155
2004,Female,White,46,Virginia,7475575,5.3,155
2005,Female,White,136,Virginia,7577105,5.1,163
2005,Female,White,136,Virginia,7577105,5.1,163
2005,Female,White,56,Virginia,7577105,5.1,163
2005,Female,White,56,Virginia,7577105,5.1,163
2005,Female,White,11,Virginia,7577105,5.1,163
2005,Female,White,11,Virginia,7577105,5.1,163
2006,Female,White,137,Virginia,7673725,5.6,174
2006,Female,White,137,Virginia,7673725,5.6,174
2006,Female,White,67,Virginia,7673725,5.6,174
2006,Female,White,67,Virginia,7673725,5.6,174
2007,Female,White,153,Virginia,7751000,6.7,184
2007,Female,White,153,Virginia,7751000,6.7,184
2007,Female,White,88,Virginia,7751000,6.7,184
2007,Female,White,88,Virginia,7751000,6.7,184
2008,Female,White,180,Virginia,7833496,6.4,196
2008,Female,White,180,Virginia,7833496,6.4,196
2008,Female,White,68,Virginia,7833496,6.4,196
2008,Female,White,68,Virginia,7833496,6.4,196
2008,Female,White,12,Virginia,7833496,6.4,196
2008,Female,White,12,Virginia,7833496,6.4,196
2009,Female,White,157,Virginia,7925937,6.2,202
2009,Female,White,157,Virginia,7925937,6.2,202
2009,Female,White,73,Virginia,7925937,6.2,202
2009,Female,White,73,Virginia,7925937,6.2,202
2009,Female,White,11,Virginia,7925937,6.2,202
2009,Female,White,11,Virginia,7925937,6.2,202
2010,Female,White,130,Virginia,8001024,5,210
2010,Female,White,130,Virginia,8001024,5,210
2010,Female,White,52,Virginia,8001024,5,210
2010,Female,White,52,Virginia,8001024,5,210
2010,Female,White,13,Virginia,8001024,5,210
2010,Female,White,13,Virginia,8001024,5,210
2011,Female,White,206,Virginia,8096604,7.2,219
2011,Female,White,206,Virginia,8096604,7.2,219
2011,Female,White,72,Virginia,8096604,7.2,219
2011,Female,White,72,Virginia,8096604,7.2,219
2011,Female,White,11,Virginia,8096604,7.2,219
2011,Female,White,11,Virginia,8096604,7.2,219
2012,Female,White,179,Virginia,8185867,6.7,217
2012,Female,White,179,Virginia,8185867,6.7,217
2012,Female,White,77,Virginia,8185867,6.7,217
2012,Female,White,77,Virginia,8185867,6.7,217
2012,Female,White,17,Virginia,8185867,6.7,217
2012,Female,White,17,Virginia,8185867,6.7,217
2013,Female,White,197,Virginia,8260405,7.9,207
2013,Female,White,197,Virginia,8260405,7.9,207
2013,Female,White,75,Virginia,8260405,7.9,207
2013,Female,White,75,Virginia,8260405,7.9,207
2013,Female,White,12,Virginia,8260405,7.9,207
2013,Female,White,12,Virginia,8260405,7.9,207
2013,Female,White,10,Virginia,8260405,7.9,207
2013,Female,White,10,Virginia,8260405,7.9,207
2014,Female,White,228,Virginia,8326289,9.3,196
2014,Female,White,228,Virginia,8326289,9.3,196
2014,Female,White,72,Virginia,8326289,9.3,196
2014,Female,White,72,Virginia,8326289,9.3,196
2014,Female,White,19,Virginia,8326289,9.3,196
2014,Female,White,19,Virginia,8326289,9.3,196
1999,Male,Black or African American,56,Virginia,7000174,3,116
1999,Male,Black or African American,56,Virginia,7000174,3,116
2000,Male,Black or African American,60,Virginia,7078515,3.7,126
2000,Male,Black or African American,60,Virginia,7078515,3.7,126
2001,Male,Black or African American,40,Virginia,7198362,4.5,138
2001,Male,Black or African American,40,Virginia,7198362,4.5,138
2001,Male,Black or African American,12,Virginia,7198362,4.5,138
